id;X;Y;Z;dist1;dist2;dist3
0;-0.15;0;7.97;17.89;13.78;17.89
1;-0.15;0;7.72;17.84;13.71;17.84
2;-0.15;0;7.47;17.8;13.65;17.8
3;-0.15;0;7.21;17.75;13.6;17.75
4;-0.15;0;6.96;17.71;13.54;17.71
5;-0.15;0;6.71;17.68;13.5;17.68
6;-0.15;0;6.45;17.64;13.45;17.64
7;-0.15;0;6.2;17.61;13.41;17.61
8;-0.15;0;5.95;17.59;13.38;17.59
9;-0.15;0;5.69;17.56;13.35;17.56
10;-0.15;0;5.44;17.55;13.33;17.55
11;-0.15;0;5.19;17.53;13.31;17.53
12;-0.15;0;4.93;17.52;13.29;17.52
13;-0.15;0;4.68;17.51;13.28;17.51
14;-0.15;0;4.43;17.51;13.28;17.51
15;-0.15;0;4.17;17.51;13.27;17.51
16;-0.15;0;3.92;17.51;13.28;17.51
17;-0.15;0;3.67;17.52;13.29;17.52
18;-0.15;0;3.41;17.53;13.3;17.53
19;-0.15;0;3.16;17.54;13.32;17.54
20;-0.15;0;2.91;17.56;13.34;17.56
21;-0.15;0;2.65;17.58;13.37;17.58
22;-0.15;0;2.4;17.6;13.4;17.6
23;-0.15;0;2.14;17.63;13.44;17.63
24;-0.15;0;1.89;17.66;13.48;17.66
25;-0.15;0;1.64;17.7;13.53;17.7
26;-0.15;0;1.38;17.74;13.58;17.74
27;-0.15;0;1.13;17.78;13.63;17.78
28;-0.15;0;0.88;17.82;13.69;17.82
29;-0.15;0;0.62;17.87;13.75;17.87
30;-0.15;0;0.37;17.93;13.82;17.93
31;0.09;0;7.97;17.65;13.54;17.65
32;0.09;0;7.72;17.6;13.47;17.6
33;0.09;0;7.47;17.55;13.41;17.55
34;0.09;0;7.21;17.51;13.35;17.51
35;0.09;0;6.96;17.47;13.3;17.47
36;0.09;0;6.71;17.43;13.25;17.43
37;0.09;0;6.45;17.39;13.21;17.39
38;0.09;0;6.2;17.36;13.17;17.36
39;0.09;0;5.95;17.34;13.13;17.34
40;0.09;0;5.69;17.32;13.1;17.32
41;0.09;0;5.44;17.3;13.08;17.3
42;0.09;0;5.19;17.28;13.06;17.28
43;0.09;0;4.93;17.27;13.04;17.27
44;0.09;0;4.68;17.26;13.03;17.26
45;0.09;0;4.43;17.26;13.03;17.26
46;0.09;0;4.17;17.26;13.03;17.26
47;0.09;0;3.92;17.26;13.03;17.26
48;0.09;0;3.67;17.27;13.04;17.27
49;0.09;0;3.41;17.28;13.05;17.28
50;0.09;0;3.16;17.29;13.07;17.29
51;0.09;0;2.91;17.31;13.09;17.31
52;0.09;0;2.65;17.33;13.12;17.33
53;0.09;0;2.4;17.36;13.15;17.36
54;0.09;0;2.14;17.38;13.19;17.38
55;0.09;0;1.89;17.42;13.23;17.42
56;0.09;0;1.64;17.45;13.28;17.45
57;0.09;0;1.38;17.49;13.33;17.49
58;0.09;0;1.13;17.53;13.39;17.53
59;0.09;0;0.88;17.58;13.45;17.58
60;0.09;0;0.62;17.63;13.51;17.63
61;0.09;0;0.37;17.68;13.58;17.68
62;0.34;0;7.97;17.4;13.3;17.4
63;0.34;0;7.72;17.35;13.23;17.35
64;0.34;0;7.47;17.3;13.17;17.3
65;0.34;0;7.21;17.26;13.11;17.26
66;0.34;0;6.96;17.22;13.05;17.22
67;0.34;0;6.71;17.18;13.01;17.18
68;0.34;0;6.45;17.15;12.96;17.15
69;0.34;0;6.2;17.12;12.92;17.12
70;0.34;0;5.95;17.09;12.89;17.09
71;0.34;0;5.69;17.07;12.86;17.07
72;0.34;0;5.44;17.05;12.83;17.05
73;0.34;0;5.19;17.03;12.81;17.03
74;0.34;0;4.93;17.02;12.79;17.02
75;0.34;0;4.68;17.01;12.78;17.01
76;0.34;0;4.43;17.01;12.78;17.01
77;0.34;0;4.17;17.01;12.78;17.01
78;0.34;0;3.92;17.01;12.78;17.01
79;0.34;0;3.67;17.02;12.79;17.02
80;0.34;0;3.41;17.03;12.8;17.03
81;0.34;0;3.16;17.04;12.82;17.04
82;0.34;0;2.91;17.06;12.85;17.06
83;0.34;0;2.65;17.08;12.87;17.08
84;0.34;0;2.4;17.11;12.91;17.11
85;0.34;0;2.14;17.14;12.95;17.14
86;0.34;0;1.89;17.17;12.99;17.17
87;0.34;0;1.64;17.21;13.04;17.21
88;0.34;0;1.38;17.24;13.09;17.24
89;0.34;0;1.13;17.29;13.15;17.29
90;0.34;0;0.88;17.34;13.21;17.34
91;0.34;0;0.62;17.39;13.27;17.39
92;0.34;0;0.37;17.44;13.34;17.44
93;0.59;0;7.97;17.16;13.06;17.16
94;0.59;0;7.72;17.11;12.99;17.11
95;0.59;0;7.47;17.06;12.92;17.06
96;0.59;0;7.21;17.01;12.87;17.01
97;0.59;0;6.96;16.97;12.81;16.97
98;0.59;0;6.71;16.93;12.76;16.93
99;0.59;0;6.45;16.9;12.71;16.9
100;0.59;0;6.2;16.87;12.67;16.87
101;0.59;0;5.95;16.84;12.64;16.84
102;0.59;0;5.69;16.82;12.61;16.82
103;0.59;0;5.44;16.8;12.58;16.8
104;0.59;0;5.19;16.78;12.56;16.78
105;0.59;0;4.93;16.77;12.54;16.77
106;0.59;0;4.68;16.76;12.53;16.76
107;0.59;0;4.43;16.76;12.53;16.76
108;0.59;0;4.17;16.76;12.53;16.76
109;0.59;0;3.92;16.76;12.53;16.76
110;0.59;0;3.67;16.77;12.54;16.77
111;0.59;0;3.41;16.78;12.55;16.78
112;0.59;0;3.16;16.79;12.57;16.79
113;0.59;0;2.91;16.81;12.6;16.81
114;0.59;0;2.65;16.83;12.63;16.83
115;0.59;0;2.4;16.86;12.66;16.86
116;0.59;0;2.14;16.89;12.7;16.89
117;0.59;0;1.89;16.92;12.74;16.92
118;0.59;0;1.64;16.96;12.79;16.96
119;0.59;0;1.38;17;12.85;17
120;0.59;0;1.13;17.04;12.9;17.04
121;0.59;0;0.88;17.09;12.97;17.09
122;0.59;0;0.62;17.14;13.03;17.14
123;0.59;0;0.37;17.2;13.1;17.2
124;0.84;0;7.97;16.92;12.82;16.92
125;0.84;0;7.72;16.86;12.75;16.86
126;0.84;0;7.47;16.81;12.68;16.81
127;0.84;0;7.21;16.77;12.62;16.77
128;0.84;0;6.96;16.73;12.57;16.73
129;0.84;0;6.71;16.69;12.52;16.69
130;0.84;0;6.45;16.65;12.47;16.65
131;0.84;0;6.2;16.62;12.43;16.62
132;0.84;0;5.95;16.59;12.39;16.59
133;0.84;0;5.69;16.57;12.36;16.57
134;0.84;0;5.44;16.55;12.33;16.55
135;0.84;0;5.19;16.53;12.31;16.53
136;0.84;0;4.93;16.52;12.3;16.52
137;0.84;0;4.68;16.51;12.28;16.51
138;0.84;0;4.43;16.51;12.28;16.51
139;0.84;0;4.17;16.51;12.28;16.51
140;0.84;0;3.92;16.51;12.28;16.51
141;0.84;0;3.67;16.52;12.29;16.52
142;0.84;0;3.41;16.53;12.31;16.53
143;0.84;0;3.16;16.54;12.32;16.54
144;0.84;0;2.91;16.56;12.35;16.56
145;0.84;0;2.65;16.59;12.38;16.59
146;0.84;0;2.4;16.61;12.41;16.61
147;0.84;0;2.14;16.64;12.45;16.64
148;0.84;0;1.89;16.67;12.5;16.67
149;0.84;0;1.64;16.71;12.55;16.71
150;0.84;0;1.38;16.75;12.6;16.75
151;0.84;0;1.13;16.8;12.66;16.8
152;0.84;0;0.88;16.85;12.72;16.85
153;0.84;0;0.62;16.9;12.79;16.9
154;0.84;0;0.37;16.95;12.87;16.95
155;1.09;0;7.97;16.67;12.58;16.67
156;1.09;0;7.72;16.62;12.51;16.62
157;1.09;0;7.47;16.57;12.44;16.57
158;1.09;0;7.21;16.52;12.38;16.52
159;1.09;0;6.96;16.48;12.32;16.48
160;1.09;0;6.71;16.44;12.27;16.44
161;1.09;0;6.45;16.41;12.22;16.41
162;1.09;0;6.2;16.37;12.18;16.37
163;1.09;0;5.95;16.35;12.14;16.35
164;1.09;0;5.69;16.32;12.11;16.32
165;1.09;0;5.44;16.3;12.08;16.3
166;1.09;0;5.19;16.29;12.06;16.29
167;1.09;0;4.93;16.27;12.05;16.27
168;1.09;0;4.68;16.26;12.04;16.26
169;1.09;0;4.43;16.26;12.03;16.26
170;1.09;0;4.17;16.26;12.03;16.26
171;1.09;0;3.92;16.26;12.03;16.26
172;1.09;0;3.67;16.27;12.04;16.27
173;1.09;0;3.41;16.28;12.06;16.28
174;1.09;0;3.16;16.3;12.08;16.3
175;1.09;0;2.91;16.31;12.1;16.31
176;1.09;0;2.65;16.34;12.13;16.34
177;1.09;0;2.4;16.36;12.17;16.36
178;1.09;0;2.14;16.39;12.21;16.39
179;1.09;0;1.89;16.43;12.25;16.43
180;1.09;0;1.64;16.47;12.3;16.47
181;1.09;0;1.38;16.51;12.36;16.51
182;1.09;0;1.13;16.55;12.42;16.55
183;1.09;0;0.88;16.6;12.48;16.6
184;1.09;0;0.62;16.65;12.55;16.65
185;1.09;0;0.37;16.71;12.63;16.71
186;1.34;0;7.97;16.43;12.34;16.43
187;1.34;0;7.72;16.38;12.27;16.38
188;1.34;0;7.47;16.32;12.2;16.32
189;1.34;0;7.21;16.28;12.14;16.28
190;1.34;0;6.96;16.23;12.08;16.23
191;1.34;0;6.71;16.19;12.03;16.19
192;1.34;0;6.45;16.16;11.98;16.16
193;1.34;0;6.2;16.13;11.93;16.13
194;1.34;0;5.95;16.1;11.9;16.1
195;1.34;0;5.69;16.07;11.86;16.07
196;1.34;0;5.44;16.05;11.84;16.05
197;1.34;0;5.19;16.04;11.81;16.04
198;1.34;0;4.93;16.02;11.8;16.02
199;1.34;0;4.68;16.02;11.79;16.02
200;1.34;0;4.43;16.01;11.78;16.01
201;1.34;0;4.17;16.01;11.78;16.01
202;1.34;0;3.92;16.01;11.78;16.01
203;1.34;0;3.67;16.02;11.79;16.02
204;1.34;0;3.41;16.03;11.81;16.03
205;1.34;0;3.16;16.05;11.83;16.05
206;1.34;0;2.91;16.07;11.85;16.07
207;1.34;0;2.65;16.09;11.88;16.09
208;1.34;0;2.4;16.12;11.92;16.12
209;1.34;0;2.14;16.15;11.96;16.15
210;1.34;0;1.89;16.18;12.01;16.18
211;1.34;0;1.64;16.22;12.06;16.22
212;1.34;0;1.38;16.26;12.12;16.26
213;1.34;0;1.13;16.31;12.18;16.31
214;1.34;0;0.88;16.36;12.24;16.36
215;1.34;0;0.62;16.41;12.32;16.41
216;1.34;0;0.37;16.47;12.39;16.47
217;1.59;0;7.97;16.19;12.1;16.19
218;1.59;0;7.72;16.13;12.03;16.13
219;1.59;0;7.47;16.08;11.96;16.08
220;1.59;0;7.21;16.03;11.9;16.03
221;1.59;0;6.96;15.99;11.84;15.99
222;1.59;0;6.71;15.95;11.78;15.95
223;1.59;0;6.45;15.91;11.73;15.91
224;1.59;0;6.2;15.88;11.69;15.88
225;1.59;0;5.95;15.85;11.65;15.85
226;1.59;0;5.69;15.83;11.62;15.83
227;1.59;0;5.44;15.8;11.59;15.8
228;1.59;0;5.19;15.79;11.57;15.79
229;1.59;0;4.93;15.78;11.55;15.78
230;1.59;0;4.68;15.77;11.54;15.77
231;1.59;0;4.43;15.76;11.53;15.76
232;1.59;0;4.17;15.76;11.53;15.76
233;1.59;0;3.92;15.76;11.53;15.76
234;1.59;0;3.67;15.77;11.54;15.77
235;1.59;0;3.41;15.78;11.56;15.78
236;1.59;0;3.16;15.8;11.58;15.8
237;1.59;0;2.91;15.82;11.61;15.82
238;1.59;0;2.65;15.84;11.64;15.84
239;1.59;0;2.4;15.87;11.67;15.87
240;1.59;0;2.14;15.9;11.72;15.9
241;1.59;0;1.89;15.93;11.76;15.93
242;1.59;0;1.64;15.97;11.82;15.97
243;1.59;0;1.38;16.02;11.87;16.02
244;1.59;0;1.13;16.06;11.94;16.06
245;1.59;0;0.88;16.11;12;16.11
246;1.59;0;0.62;16.17;12.08;16.17
247;1.59;0;0.37;16.23;12.15;16.23
248;1.84;0;7.97;15.95;11.87;15.95
249;1.84;0;7.72;15.89;11.79;15.89
250;1.84;0;7.47;15.84;11.72;15.84
251;1.84;0;7.21;15.79;11.65;15.79
252;1.84;0;6.96;15.74;11.59;15.74
253;1.84;0;6.71;15.7;11.54;15.7
254;1.84;0;6.45;15.66;11.49;15.66
255;1.84;0;6.2;15.63;11.44;15.63
256;1.84;0;5.95;15.6;11.4;15.6
257;1.84;0;5.69;15.58;11.37;15.58
258;1.84;0;5.44;15.56;11.34;15.56
259;1.84;0;5.19;15.54;11.32;15.54
260;1.84;0;4.93;15.53;11.3;15.53
261;1.84;0;4.68;15.52;11.29;15.52
262;1.84;0;4.43;15.51;11.28;15.51
263;1.84;0;4.17;15.51;11.28;15.51
264;1.84;0;3.92;15.51;11.28;15.51
265;1.84;0;3.67;15.52;11.29;15.52
266;1.84;0;3.41;15.53;11.31;15.53
267;1.84;0;3.16;15.55;11.33;15.55
268;1.84;0;2.91;15.57;11.36;15.57
269;1.84;0;2.65;15.59;11.39;15.59
270;1.84;0;2.4;15.62;11.43;15.62
271;1.84;0;2.14;15.65;11.47;15.65
272;1.84;0;1.89;15.69;11.52;15.69
273;1.84;0;1.64;15.73;11.57;15.73
274;1.84;0;1.38;15.77;11.63;15.77
275;1.84;0;1.13;15.82;11.7;15.82
276;1.84;0;0.88;15.87;11.76;15.87
277;1.84;0;0.62;15.92;11.84;15.92
278;1.84;0;0.37;15.98;11.92;15.98
279;2.09;0;7.97;15.7;11.63;15.7
280;2.09;0;7.72;15.65;11.55;15.65
281;2.09;0;7.47;15.59;11.48;15.59
282;2.09;0;7.21;15.54;11.41;15.54
283;2.09;0;6.96;15.5;11.35;15.5
284;2.09;0;6.71;15.46;11.29;15.46
285;2.09;0;6.45;15.42;11.24;15.42
286;2.09;0;6.2;15.38;11.2;15.38
287;2.09;0;5.95;15.35;11.16;15.35
288;2.09;0;5.69;15.33;11.12;15.33
289;2.09;0;5.44;15.31;11.09;15.31
290;2.09;0;5.19;15.29;11.07;15.29
291;2.09;0;4.93;15.28;11.05;15.28
292;2.09;0;4.68;15.27;11.04;15.27
293;2.09;0;4.43;15.26;11.03;15.26
294;2.09;0;4.17;15.26;11.03;15.26
295;2.09;0;3.92;15.27;11.04;15.27
296;2.09;0;3.67;15.27;11.05;15.27
297;2.09;0;3.41;15.28;11.06;15.28
298;2.09;0;3.16;15.3;11.08;15.3
299;2.09;0;2.91;15.32;11.11;15.32
300;2.09;0;2.65;15.34;11.14;15.34
301;2.09;0;2.4;15.37;11.18;15.37
302;2.09;0;2.14;15.4;11.23;15.4
303;2.09;0;1.89;15.44;11.28;15.44
304;2.09;0;1.64;15.48;11.33;15.48
305;2.09;0;1.38;15.53;11.39;15.53
306;2.09;0;1.13;15.57;11.46;15.57
307;2.09;0;0.88;15.63;11.53;15.63
308;2.09;0;0.62;15.68;11.6;15.68
309;2.09;0;0.37;15.74;11.68;15.74
310;2.34;0;7.97;15.46;11.39;15.46
311;2.34;0;7.72;15.4;11.31;15.4
312;2.34;0;7.47;15.35;11.24;15.35
313;2.34;0;7.21;15.3;11.17;15.3
314;2.34;0;6.96;15.25;11.11;15.25
315;2.34;0;6.71;15.21;11.05;15.21
316;2.34;0;6.45;15.17;11;15.17
317;2.34;0;6.2;15.14;10.95;15.14
318;2.34;0;5.95;15.11;10.91;15.11
319;2.34;0;5.69;15.08;10.87;15.08
320;2.34;0;5.44;15.06;10.84;15.06
321;2.34;0;5.19;15.04;10.82;15.04
322;2.34;0;4.93;15.03;10.8;15.03
323;2.34;0;4.68;15.02;10.79;15.02
324;2.34;0;4.43;15.01;10.78;15.01
325;2.34;0;4.17;15.01;10.78;15.01
326;2.34;0;3.92;15.02;10.79;15.02
327;2.34;0;3.67;15.02;10.8;15.02
328;2.34;0;3.41;15.04;10.81;15.04
329;2.34;0;3.16;15.05;10.84;15.05
330;2.34;0;2.91;15.07;10.86;15.07
331;2.34;0;2.65;15.1;10.9;15.1
332;2.34;0;2.4;15.13;10.94;15.13
333;2.34;0;2.14;15.16;10.98;15.16
334;2.34;0;1.89;15.19;11.03;15.19
335;2.34;0;1.64;15.24;11.09;15.24
336;2.34;0;1.38;15.28;11.15;15.28
337;2.34;0;1.13;15.33;11.22;15.33
338;2.34;0;0.88;15.38;11.29;15.38
339;2.34;0;0.62;15.44;11.36;15.44
340;2.34;0;0.37;15.5;11.45;15.5
341;2.59;0;7.97;15.22;11.16;15.22
342;2.59;0;7.72;15.16;11.08;15.16
343;2.59;0;7.47;15.1;11;15.1
344;2.59;0;7.21;15.05;10.93;15.05
345;2.59;0;6.96;15.01;10.87;15.01
346;2.59;0;6.71;14.96;10.81;14.96
347;2.59;0;6.45;14.92;10.75;14.92
348;2.59;0;6.2;14.89;10.71;14.89
349;2.59;0;5.95;14.86;10.66;14.86
350;2.59;0;5.69;14.83;10.63;14.83
351;2.59;0;5.44;14.81;10.6;14.81
352;2.59;0;5.19;14.79;10.57;14.79
353;2.59;0;4.93;14.78;10.55;14.78
354;2.59;0;4.68;14.77;10.54;14.77
355;2.59;0;4.43;14.76;10.53;14.76
356;2.59;0;4.17;14.76;10.53;14.76
357;2.59;0;3.92;14.77;10.54;14.77
358;2.59;0;3.67;14.77;10.55;14.77
359;2.59;0;3.41;14.79;10.56;14.79
360;2.59;0;3.16;14.8;10.59;14.8
361;2.59;0;2.91;14.82;10.62;14.82
362;2.59;0;2.65;14.85;10.65;14.85
363;2.59;0;2.4;14.88;10.69;14.88
364;2.59;0;2.14;14.91;10.74;14.91
365;2.59;0;1.89;14.95;10.79;14.95
366;2.59;0;1.64;14.99;10.84;14.99
367;2.59;0;1.38;15.04;10.91;15.04
368;2.59;0;1.13;15.09;10.98;15.09
369;2.59;0;0.88;15.14;11.05;15.14
370;2.59;0;0.62;15.2;11.13;15.2
371;2.59;0;0.37;15.26;11.21;15.26
372;2.84;0;7.97;14.98;10.92;14.98
373;2.84;0;7.72;14.92;10.84;14.92
374;2.84;0;7.47;14.86;10.76;14.86
375;2.84;0;7.21;14.81;10.69;14.81
376;2.84;0;6.96;14.76;10.62;14.76
377;2.84;0;6.71;14.72;10.56;14.72
378;2.84;0;6.45;14.68;10.51;14.68
379;2.84;0;6.2;14.64;10.46;14.64
380;2.84;0;5.95;14.61;10.42;14.61
381;2.84;0;5.69;14.58;10.38;14.58
382;2.84;0;5.44;14.56;10.35;14.56
383;2.84;0;5.19;14.54;10.32;14.54
384;2.84;0;4.93;14.53;10.3;14.53
385;2.84;0;4.68;14.52;10.29;14.52
386;2.84;0;4.43;14.51;10.28;14.51
387;2.84;0;4.17;14.51;10.28;14.51
388;2.84;0;3.92;14.52;10.29;14.52
389;2.84;0;3.67;14.53;10.3;14.53
390;2.84;0;3.41;14.54;10.32;14.54
391;2.84;0;3.16;14.55;10.34;14.55
392;2.84;0;2.91;14.58;10.37;14.58
393;2.84;0;2.65;14.6;10.4;14.6
394;2.84;0;2.4;14.63;10.44;14.63
395;2.84;0;2.14;14.66;10.49;14.66
396;2.84;0;1.89;14.7;10.54;14.7
397;2.84;0;1.64;14.74;10.6;14.74
398;2.84;0;1.38;14.79;10.67;14.79
399;2.84;0;1.13;14.84;10.74;14.84
400;2.84;0;0.88;14.9;10.81;14.9
401;2.84;0;0.62;14.95;10.89;14.95
402;2.84;0;0.37;15.02;10.98;15.02
403;3.09;0;7.97;14.73;10.69;14.73
404;3.09;0;7.72;14.67;10.6;14.67
405;3.09;0;7.47;14.62;10.52;14.62
406;3.09;0;7.21;14.56;10.45;14.56
407;3.09;0;6.96;14.52;10.38;14.52
408;3.09;0;6.71;14.47;10.32;14.47
409;3.09;0;6.45;14.43;10.27;14.43
410;3.09;0;6.2;14.39;10.22;14.39
411;3.09;0;5.95;14.36;10.17;14.36
412;3.09;0;5.69;14.34;10.13;14.34
413;3.09;0;5.44;14.31;10.1;14.31
414;3.09;0;5.19;14.29;10.07;14.29
415;3.09;0;4.93;14.28;10.06;14.28
416;3.09;0;4.68;14.27;10.04;14.27
417;3.09;0;4.43;14.27;10.03;14.27
418;3.09;0;4.17;14.26;10.03;14.26
419;3.09;0;3.92;14.27;10.04;14.27
420;3.09;0;3.67;14.28;10.05;14.28
421;3.09;0;3.41;14.29;10.07;14.29
422;3.09;0;3.16;14.31;10.09;14.31
423;3.09;0;2.91;14.33;10.12;14.33
424;3.09;0;2.65;14.35;10.16;14.35
425;3.09;0;2.4;14.38;10.2;14.38
426;3.09;0;2.14;14.42;10.25;14.42
427;3.09;0;1.89;14.46;10.3;14.46
428;3.09;0;1.64;14.5;10.36;14.5
429;3.09;0;1.38;14.55;10.43;14.55
430;3.09;0;1.13;14.6;10.5;14.6
431;3.09;0;0.88;14.65;10.57;14.65
432;3.09;0;0.62;14.71;10.66;14.71
433;3.09;0;0.37;14.78;10.74;14.78
434;3.34;0;7.97;14.49;10.45;14.49
435;3.34;0;7.72;14.43;10.37;14.43
436;3.34;0;7.47;14.37;10.29;14.37
437;3.34;0;7.21;14.32;10.21;14.32
438;3.34;0;6.96;14.27;10.14;14.27
439;3.34;0;6.71;14.22;10.08;14.22
440;3.34;0;6.45;14.18;10.02;14.18
441;3.34;0;6.2;14.15;9.97;14.15
442;3.34;0;5.95;14.12;9.93;14.12
443;3.34;0;5.69;14.09;9.89;14.09
444;3.34;0;5.44;14.06;9.85;14.06
445;3.34;0;5.19;14.05;9.83;14.05
446;3.34;0;4.93;14.03;9.81;14.03
447;3.34;0;4.68;14.02;9.79;14.02
448;3.34;0;4.43;14.02;9.78;14.02
449;3.34;0;4.17;14.02;9.78;14.02
450;3.34;0;3.92;14.02;9.79;14.02
451;3.34;0;3.67;14.03;9.8;14.03
452;3.34;0;3.41;14.04;9.82;14.04
453;3.34;0;3.16;14.06;9.84;14.06
454;3.34;0;2.91;14.08;9.87;14.08
455;3.34;0;2.65;14.11;9.91;14.11
456;3.34;0;2.4;14.14;9.95;14.14
457;3.34;0;2.14;14.17;10;14.17
458;3.34;0;1.89;14.21;10.06;14.21
459;3.34;0;1.64;14.25;10.12;14.25
460;3.34;0;1.38;14.3;10.19;14.3
461;3.34;0;1.13;14.35;10.26;14.35
462;3.34;0;0.88;14.41;10.34;14.41
463;3.34;0;0.62;14.47;10.42;14.47
464;3.34;0;0.37;14.54;10.51;14.54
465;3.59;0;7.97;14.25;10.22;14.25
466;3.59;0;7.72;14.19;10.13;14.19
467;3.59;0;7.47;14.13;10.05;14.13
468;3.59;0;7.21;14.08;9.97;14.08
469;3.59;0;6.96;14.03;9.9;14.03
470;3.59;0;6.71;13.98;9.84;13.98
471;3.59;0;6.45;13.94;9.78;13.94
472;3.59;0;6.2;13.9;9.73;13.9
473;3.59;0;5.95;13.87;9.68;13.87
474;3.59;0;5.69;13.84;9.64;13.84
475;3.59;0;5.44;13.82;9.61;13.82
476;3.59;0;5.19;13.8;9.58;13.8
477;3.59;0;4.93;13.78;9.56;13.78
478;3.59;0;4.68;13.77;9.54;13.77
479;3.59;0;4.43;13.77;9.54;13.77
480;3.59;0;4.17;13.77;9.53;13.77
481;3.59;0;3.92;13.77;9.54;13.77
482;3.59;0;3.67;13.78;9.55;13.78
483;3.59;0;3.41;13.79;9.57;13.79
484;3.59;0;3.16;13.81;9.6;13.81
485;3.59;0;2.91;13.83;9.63;13.83
486;3.59;0;2.65;13.86;9.66;13.86
487;3.59;0;2.4;13.89;9.71;13.89
488;3.59;0;2.14;13.92;9.76;13.92
489;3.59;0;1.89;13.96;9.82;13.96
490;3.59;0;1.64;14.01;9.88;14.01
491;3.59;0;1.38;14.06;9.95;14.06
492;3.59;0;1.13;14.11;10.02;14.11
493;3.59;0;0.88;14.17;10.1;14.17
494;3.59;0;0.62;14.23;10.19;14.23
495;3.59;0;0.37;14.29;10.28;14.29
496;3.84;0;7.97;14.01;9.99;14.01
497;3.84;0;7.72;13.95;9.9;13.95
498;3.84;0;7.47;13.89;9.81;13.89
499;3.84;0;7.21;13.83;9.73;13.83
500;3.84;0;6.96;13.78;9.66;13.78
501;3.84;0;6.71;13.73;9.6;13.73
502;3.84;0;6.45;13.69;9.54;13.69
503;3.84;0;6.2;13.65;9.48;13.65
504;3.84;0;5.95;13.62;9.43;13.62
505;3.84;0;5.69;13.59;9.39;13.59
506;3.84;0;5.44;13.57;9.36;13.57
507;3.84;0;5.19;13.55;9.33;13.55
508;3.84;0;4.93;13.53;9.31;13.53
509;3.84;0;4.68;13.52;9.29;13.52
510;3.84;0;4.43;13.52;9.29;13.52
511;3.84;0;4.17;13.52;9.28;13.52
512;3.84;0;3.92;13.52;9.29;13.52
513;3.84;0;3.67;13.53;9.3;13.53
514;3.84;0;3.41;13.54;9.32;13.54
515;3.84;0;3.16;13.56;9.35;13.56
516;3.84;0;2.91;13.58;9.38;13.58
517;3.84;0;2.65;13.61;9.42;13.61
518;3.84;0;2.4;13.64;9.46;13.64
519;3.84;0;2.14;13.68;9.52;13.68
520;3.84;0;1.89;13.72;9.57;13.72
521;3.84;0;1.64;13.76;9.64;13.76
522;3.84;0;1.38;13.81;9.71;13.81
523;3.84;0;1.13;13.87;9.78;13.87
524;3.84;0;0.88;13.93;9.87;13.93
525;3.84;0;0.62;13.99;9.95;13.99
526;3.84;0;0.37;14.05;10.05;14.05
527;4.08;0;7.97;13.77;9.75;13.77
528;4.08;0;7.72;13.71;9.66;13.71
529;4.08;0;7.47;13.64;9.58;13.64
530;4.08;0;7.21;13.59;9.5;13.59
531;4.08;0;6.96;13.54;9.42;13.54
532;4.08;0;6.71;13.49;9.35;13.49
533;4.08;0;6.45;13.45;9.29;13.45
534;4.08;0;6.2;13.41;9.24;13.41
535;4.08;0;5.95;13.37;9.19;13.37
536;4.08;0;5.69;13.34;9.15;13.34
537;4.08;0;5.44;13.32;9.11;13.32
538;4.08;0;5.19;13.3;9.08;13.3
539;4.08;0;4.93;13.28;9.06;13.28
540;4.08;0;4.68;13.27;9.04;13.27
541;4.08;0;4.43;13.27;9.04;13.27
542;4.08;0;4.17;13.27;9.04;13.27
543;4.08;0;3.92;13.27;9.04;13.27
544;4.08;0;3.67;13.28;9.05;13.28
545;4.08;0;3.41;13.29;9.07;13.29
546;4.08;0;3.16;13.31;9.1;13.31
547;4.08;0;2.91;13.33;9.13;13.33
548;4.08;0;2.65;13.36;9.17;13.36
549;4.08;0;2.4;13.39;9.22;13.39
550;4.08;0;2.14;13.43;9.27;13.43
551;4.08;0;1.89;13.47;9.33;13.47
552;4.08;0;1.64;13.52;9.4;13.52
553;4.08;0;1.38;13.57;9.47;13.57
554;4.08;0;1.13;13.62;9.55;13.62
555;4.08;0;0.88;13.68;9.63;13.68
556;4.08;0;0.62;13.75;9.72;13.75
557;4.08;0;0.37;13.81;9.82;13.81
558;4.33;0;7.97;13.53;9.52;13.53
559;4.33;0;7.72;13.46;9.43;13.46
560;4.33;0;7.47;13.4;9.34;13.4
561;4.33;0;7.21;13.34;9.26;13.34
562;4.33;0;6.96;13.29;9.18;13.29
563;4.33;0;6.71;13.24;9.11;13.24
564;4.33;0;6.45;13.2;9.05;13.2
565;4.33;0;6.2;13.16;8.99;13.16
566;4.33;0;5.95;13.13;8.94;13.13
567;4.33;0;5.69;13.1;8.9;13.1
568;4.33;0;5.44;13.07;8.86;13.07
569;4.33;0;5.19;13.05;8.83;13.05
570;4.33;0;4.93;13.04;8.81;13.04
571;4.33;0;4.68;13.02;8.8;13.02
572;4.33;0;4.43;13.02;8.79;13.02
573;4.33;0;4.17;13.02;8.79;13.02
574;4.33;0;3.92;13.02;8.79;13.02
575;4.33;0;3.67;13.03;8.81;13.03
576;4.33;0;3.41;13.04;8.83;13.04
577;4.33;0;3.16;13.06;8.85;13.06
578;4.33;0;2.91;13.09;8.89;13.09
579;4.33;0;2.65;13.11;8.93;13.11
580;4.33;0;2.4;13.15;8.97;13.15
