X;Y;Z
7.329709;0.418107;2.163765
7.353967;0.496811;2.180984
5.558911;0;5.89719
5.905821;0;5.873319
6.200942;0;5.884618
6.198977;0;5.907525
5.866016;0;5.893208
6.075177;0;5.903731
5.43743;0;5.836698
5.360527;0;5.866921
5.752032;0;5.868032
5.858724;0;5.881545
5.475906;0;5.858139
5.94084;0;5.883433
5.74505;0;5.874319
6.010342;0;5.898362
5.608173;0;5.893053
5.814289;0;5.905033
5.500949;0;5.869389
1.618826;1.431335;7.782323
1.561038;1.527394;7.882138
1.579805;0.951365;7.849724
1.775568;1.502061;7.511589
1.550828;1.414588;7.899775
1.664362;0.928574;7.70367
1.547022;0.970453;7.906347
1.53704;1.27203;7.92359
1.549512;1.128088;7.902048
1.618804;0.828815;7.782362
1.613283;0.754242;7.791898
1.668037;0.903155;7.697323
1.680367;1.423123;7.676026
1.566481;0.728552;7.872737
1.563567;0.453368;7.877771
1.673719;1.501653;7.687508
1.760506;1.476073;7.537605
1.570023;0.500996;7.86662
1.693813;1.323916;7.652801
1.722254;1.340972;7.603676
1.56047;1.206407;7.88312
1.628625;1.119205;7.765398
1.636716;0.824251;7.751422
1.638318;1.250559;7.748656
1.637558;1.517443;7.749969
1.633322;0.912939;7.757286
1.578733;0.466007;7.851574
1.618801;0.509534;7.782367
1.561573;0.486224;7.881214
1.710432;1.348869;7.624095
1.644096;1.233227;7.738676
1.557942;1.278974;7.887487
1.655582;0.717193;7.718836
1.709608;1.2736;7.625518
1.693977;1.149481;7.652518
1.638271;0.96416;7.748737
1.626351;1.276706;7.769325
1.587364;0.339455;7.836666
1.674185;0.763619;7.686704
1.691997;1.255908;7.655938
1.563097;1.134752;7.878581
1.623428;0.869046;7.774375
1.678066;1.043481;7.680001
1.644545;0.709373;7.7379
1.557971;0.374514;7.887436
1.747042;1.473848;7.56086
1.758622;1.292497;7.540859
1.571189;0.986564;7.864605
1.766561;1.28716;7.527146
1.538692;0.947417;7.920735
1.603072;0.993882;7.809535
1.554652;0.957888;7.893169
1.540947;0.64026;7.91684
1.547442;0.645521;7.905622
1.540458;0.52806;7.917686
1.689457;0.977778;7.660325
1.746998;1.291326;7.560937
1.649356;1.018698;7.729591
1.617394;1.442403;7.784797
1.768045;1.514686;7.524583
1.625821;1.263328;7.770242
1.585233;0.73096;7.840346
1.688052;0.938111;7.662752
1.5422;1.255775;7.914677
1.715137;1.461087;7.615968
1.618207;1.050413;7.783393
1.541129;1.391128;7.916527
1.681257;1.515512;7.674488
1.746761;1.494847;7.561347
1.749765;1.308687;7.556157
1.6069;1.515988;7.802923
1.568704;0.790592;7.868898
1.631612;1.407066;7.760238
1.697876;1.037524;7.645784
1.622209;0.693616;7.77648
1.608618;0.552554;7.799956
1.749872;1.403649;7.555973
1.564972;0.556968;7.875343
1.760698;1.536993;7.537273
1.554034;0.217514;7.894237
1.646959;0.968008;7.733731
1.60216;0.851617;7.81111
1.6556;0.75248;7.718805
1.576464;1.115897;7.855493
1.719801;1.126038;7.607913
1.540885;0.751421;7.916948
1.724134;1.12134;7.600429
1.546128;0.119262;7.907892
1.723;1.329523;7.602388
1.723352;1.09243;7.60178
1.66882;0.852214;7.695971
1.684951;1.454759;7.668109
1.659099;0.891943;7.712761
1.570225;0.50623;7.866271
1.54229;0.428644;7.914521
1.608112;1.208273;7.80083
1.738765;1.37213;7.575157
1.607819;1.135273;7.801336
1.680297;1.082774;7.676148
1.535777;0.630859;7.925771
1.700417;0.916818;7.641395
1.689704;1.070939;7.659899
1.577349;0.665747;7.853964
1.613087;1.361474;7.792236
1.58201;0.330046;7.845915
1.644709;1.312336;7.737616
1.795793;1.369906;7.476656
1.645358;1.307163;7.736496
1.609009;1.407613;7.79928
1.560909;1.3145;7.882361
1.544682;0.58659;7.910389
1.703504;1.42707;7.636062
1.641829;1.410855;7.742592
1.578511;1.51937;7.851957
1.636293;1.337852;7.752154
1.703047;1.499397;7.636852
1.766141;1.240198;7.527872
1.69425;1.444149;7.652047
1.649662;1.087858;7.729062
1.625612;0.928172;7.770603
1.70886;1.305299;7.626811
1.645218;0.620483;7.736738
1.72082;1.329636;7.606153
1.714186;1.397465;7.617611
1.663222;1.096574;7.70564
1.761827;1.39448;7.535323
1.574636;0.572351;7.858652
1.647825;0.740117;7.732234
1.654942;0.85474;7.719942
1.588689;0.919821;7.834377
1.579183;0.880835;7.850797
1.620458;1.413218;7.779504
5.753635;0.866445;2.93264
6.982304;1.021352;1.997051
6.990274;0.949938;1.999644
6.999827;0.851504;2.002753
5.699542;0.681997;3.30397
5.699542;0.783602;3.567248
5.699542;0.72569;3.747205
5.699542;0.95357;4.555697
5.699542;0.455413;3.309737
5.699542;0.687833;3.966784
5.699542;0.748508;3.641551
5.699542;0.898587;4.517972
5.699542;0.937064;4.291201
5.699542;0.596122;3.59203
5.699542;0.8382;4.12704
5.699542;0.535357;3.508996
5.699542;1.088167;4.97697
5.699542;0.851927;4.065362
5.699542;0.511455;3.320232
5.699542;0.668174;3.663614
5.699542;0.620108;3.567423
5.699542;0.572681;3.432165
5.699542;0.628587;3.333513
5.699542;0.886117;4.320246
5.699542;0.90633;4.28426
5.699542;0.937325;4.344615
5.699542;0.45912;3.259723
5.699542;1.025662;4.7547
5.699542;0.663485;3.329923
5.699542;0.65552;3.7795
5.699542;0.730254;4.001422
5.699542;0.663802;3.354821
5.699542;0.842894;4.363244
5.699542;0.631067;3.618733
5.699542;0.589793;3.465975
5.699542;0.580686;3.522758
5.699542;0.699702;3.375971
5.699542;0.663461;3.470961
5.699542;0.901246;4.472242
5.699542;0.415943;3.345842
5.699542;0.604378;3.27785
5.699542;0.577332;3.562724
5.699542;0.743869;3.402812
5.699542;0.74789;3.493986
5.699542;0.61626;3.505435
5.699542;0.900121;4.227827
5.699542;0.867498;3.932952
5.699542;0.546582;3.393598
5.699542;0.894466;4.327061
5.699542;0.895546;4.495975
5.699542;0.613625;3.554367
5.699542;0.883365;4.436354
5.699542;0.900701;4.209943
5.699542;0.630655;3.648573
5.699542;0.778368;3.876539
5.699542;0.945726;4.625068
5.699542;0.742611;3.864812
5.699542;0.576969;3.592763
5.699542;0.457298;3.330581
5.699542;1.009733;4.607096
5.699542;1.028702;4.808587
5.699542;0.783873;4.023739
5.699542;0.616037;3.397625
5.699542;0.645929;3.466107
5.699542;0.775078;3.829683
5.699542;0.604226;3.356701
5.699542;0.965907;4.612611
5.699542;0.595381;3.529633
5.699542;0.660401;3.735962
5.699542;0.813046;3.669213
5.699542;0.692322;3.92495
5.699542;0.905109;4.31584
5.699542;0.871612;3.951703
5.699542;0.619267;3.785021
5.699542;0.851068;4.332119
5.699542;0.649512;3.708156
5.699542;0.718389;4.017009
5.699542;0.756626;3.482907
5.699542;1.034632;4.788894
5.699542;0.492531;3.499645
5.699542;0.838315;4.145159
5.699542;0.737306;3.963545
5.699542;0.711676;3.836011
5.699542;0.727217;3.611368
5.699542;1.021617;4.73609
5.699542;0.807183;4.04484
5.699542;0.623928;3.414157
5.699542;0.969783;4.695985
5.699542;0.699217;3.874285
5.699542;0.653958;3.505142
5.699542;0.799542;3.576939
5.699542;0.724869;3.436754
5.699542;0.953115;4.500339
5.699542;0.654735;3.320163
5.699542;0.757897;3.631209
5.699542;0.782092;3.541466
5.700161;0.254332;3.209194
6.406923;0;7.872798
5.829731;0;7.918962
6.473139;0.047518;2.34884
6.479691;0.093252;2.34763
7.447667;0.125658;2.941404
7.432875;0.203691;2.89955
7.434011;0.136838;2.902763
7.436191;0.297051;2.908932
7.441507;0.111625;2.923973
7.448799;1.03836;2.944607
7.445612;1.043046;2.935589
6.728666;0.563845;2.349492
6.719458;0.721833;2.348269
6.734061;0.658878;2.350208
6.731546;0.572887;2.349874
6.738048;0.588058;2.350737
3.806521;0.566135;4.052504
3.806521;0.558973;3.915933
3.806521;0.755029;4.820424
3.806521;0.655576;4.610834
3.806521;0.255537;3.719003
3.806521;0.505793;3.647516
3.806521;0.547855;4.002341
3.806521;0.711433;4.443254
3.806521;0.512764;4.281629
3.806521;0.684409;4.953213
3.806521;0.040839;3.438614
3.806521;0.356826;4.080736
3.806521;0.433822;3.913438
3.806521;0.081876;3.543486
3.806521;0.677358;3.446352
3.806521;0.689401;3.836821
3.806521;0.635946;3.918335
3.806521;0.293574;3.998316
3.806521;0.351986;3.785954
3.806521;0.727477;4.276449
3.806521;0.766612;3.580289
3.806521;0.431289;3.774811
3.806521;0.794199;3.79518
3.806521;0.637045;4.493545
3.806521;0.461164;3.46823
3.806521;0.78622;5.249835
3.806521;0.702082;4.309366
3.806521;0.584114;4.112428
3.806521;0.558923;4.6654
3.806521;0.602285;3.510513
3.806521;0.40182;3.431057
3.806521;0.554034;3.807413
3.806521;0.205329;3.623404
3.806521;0.400714;3.638564
3.806521;0.119451;3.45343
3.806521;0.70036;3.564538
3.806521;0.689532;3.826845
3.806521;0.755443;5.291311
3.806521;0.163271;3.672715
3.806521;0.2069;3.918268
3.806521;0.690163;3.5781
3.806521;0.475428;3.672921
3.806521;0.643328;3.878153
3.806521;0.694861;4.235519
3.806521;0.349064;3.702293
3.806521;0.709028;3.931465
3.806521;0.651412;4.190834
3.806521;0.469658;3.612364
3.806521;0.699682;3.723944
3.806521;0.748466;4.276203
3.806521;0.767573;3.624062
3.806521;0.657533;3.77534
3.806521;0.636018;4.717448
3.806521;0.330062;3.792395
3.806521;0.474749;3.536107
3.806521;0.461388;4.212431
3.806521;0.633029;3.505808
3.806521;0.698309;4.072388
3.806521;0.634117;4.67747
3.806521;0.728413;4.493068
3.806521;0.78601;3.722196
3.806521;0.433841;4.120874
3.806521;0.770566;4.230093
3.806521;0.782126;4.879648
3.806521;0.378094;3.48519
3.806521;0.795509;5.208831
3.806521;0.545436;4.684381
3.806521;0.700609;5.106812
3.806521;0.552641;4.049933
3.806521;0.449033;3.906018
3.806521;0.659993;4.184075
3.806521;0.441892;3.548124
3.806521;0.546921;3.481612
3.806521;0.320972;3.733239
3.806521;0.778978;3.700919
3.806521;0.759418;3.851616
3.806521;0.417791;4.077519
3.806521;0.728642;5.228021
3.806521;0.5797;4.039806
3.806521;0.493269;4.586259
3.806521;0.170555;3.53178
3.806521;0.472072;4.161348
3.806521;0.474813;4.02196
3.806521;0.583482;3.837851
3.806521;0.364069;4.131999
3.806521;0.75407;4.517222
3.806521;0.783917;5.330072
3.806521;0.784595;4.363042
3.806521;0.157819;3.5831
3.806521;0.725318;4.424373
3.806521;0.691446;5.01456
3.806521;0.749179;3.745603
3.806521;0.759838;3.915001
3.806521;0.672733;4.732637
3.806521;0.749806;4.95695
3.806521;0.764603;5.030054
3.806521;0.1086;3.616727
3.806521;0.320092;4.16702
3.806521;0.417099;3.811331
3.806521;0.296819;3.694693
3.806521;0.712501;4.470548
3.806521;0.31984;3.491813
3.806521;0.66956;4.356716
3.806521;0.517187;3.431529
3.806521;0.742337;3.413862
3.806521;0.093827;3.416678
3.806521;0.255091;3.873624
3.806521;0.739881;4.247732
3.806521;0.550558;4.649392
3.806521;0.595654;4.086562
3.806521;0.501869;3.919671
3.806521;0.461283;4.415656
3.806521;0.407215;3.940228
3.806521;0.723647;5.089832
3.806521;0.739151;4.126813
3.806521;0.348136;3.772819
3.806521;0.097709;3.521237
3.806521;0.729046;4.537539
3.806521;0.185875;3.763198
3.806521;0.728716;4.337614
3.806521;0.554035;3.490259
3.806521;0.676167;3.725689
3.806521;0.553918;3.53019
3.806521;0.337505;3.962117
3.806521;0.43735;3.976231
3.806521;0.390303;3.449621
3.806521;0.709255;5.12931
3.806521;0.722074;3.643759
3.806521;0.493732;4.196909
3.806521;0.771195;3.680754
3.806521;0.715312;3.415933
3.806521;0.740419;3.41978
3.806521;0.35053;3.916977
3.806521;0.087464;3.534713
3.806521;0.263862;3.899812
3.806521;0.681355;3.913495
3.806521;0.600935;3.860165
3.806521;0.449556;3.841988
3.806521;0.521847;4.350365
3.806521;0.765733;4.376983
3.806521;0.334151;3.877304
3.806521;0.150901;3.785349
3.806521;0.554548;3.523884
3.806521;0.665037;3.999649
3.806521;0.528665;3.421896
3.806521;0.634734;4.374293
3.806521;0.400426;4.145442
3.806521;0.747139;5.237723
3.806521;0.61442;4.034692
3.806521;0.302731;3.607394
3.806521;0.308034;4.149917
3.806521;0.309922;3.765334
3.806521;0.696927;4.820121
3.806521;0.713488;4.835921
3.806521;0.35633;4.068851
3.806521;0.59264;4.276203
3.806521;0.142293;3.678729
3.806521;0.336248;3.949317
3.806521;0.147266;3.57363
3.806521;0.757063;3.672836
3.806521;0.714645;4.875974
3.806521;0.724313;5.203235
3.806521;0.764144;5.106745
3.806521;0.580215;3.84883
3.806521;0.574621;3.735385
3.806521;0.60971;3.6628
3.806521;0.716214;4.302775
3.806521;0.678611;4.585797
3.806521;0.639941;3.891427
3.806521;0.65165;4.442868
3.806521;0.477905;3.44955
3.806521;0.439189;4.415124
3.806521;0.62192;3.866842
3.806521;0.363807;3.555818
3.806521;0.53294;3.87313
3.806521;0.697666;3.441478
3.806521;0.764257;4.684598
3.806521;0.210336;3.632801
3.806521;0.582456;4.433149
3.806521;0.599628;4.489443
3.806521;0.350307;3.591148
3.806521;0.311357;3.951665
3.806521;0.644085;4.049407
3.806521;0.776571;5.037009
3.806521;0.705939;4.591317
3.806521;0.705116;4.732046
3.806521;0.546793;4.074704
3.806521;0.691792;3.556894
3.806521;0.522171;4.201736
3.806521;0.500341;3.677625
3.806521;0.188552;3.466178
3.806521;0.396938;3.497715
3.806521;0.798509;4.878029
3.806521;0.392577;3.661061
3.806521;0.540293;3.423336
3.806521;0.77475;4.129675
3.806521;0.587502;3.931792
3.806521;0.434149;3.60111
3.806521;0.71313;4.756903
3.806521;0.773454;3.869947
3.806521;0.765379;4.229574
3.806521;0.709085;5.139584
3.806521;0.082569;3.421686
3.806521;0.543645;4.490843
3.806521;0.602948;3.467535
3.806521;0.686812;4.093808
3.806521;0.731159;3.687618
3.806521;0.68363;4.854274
3.806521;0.613327;4.621947
3.806521;0.543023;3.656421
3.806521;0.54205;4.050848
3.806521;0.212544;3.481909
3.806521;0.503292;4.364827
3.806521;0.321897;3.694583
3.806521;0.375668;4.234128
3.806521;0.570452;3.793958
3.806521;0.133319;3.646008
3.806521;0.743184;4.978721
3.806521;0.743895;3.610965
3.806521;0.504366;4.392042
3.806521;0.643793;4.487115
3.806521;0.59789;4.486093
3.806521;0.625595;4.078309
3.806521;0.522719;3.750742
3.806521;0.192537;3.435863
3.806521;0.351812;3.70732
3.806521;0.726725;3.439246
3.806521;0.730397;4.836899
5.303851;0.552109;3.138168
5.303967;0.649942;3.136582
5.305454;0.560652;3.116232
7.898534;0.70368;3.190378
7.898493;0.565021;3.188414
6.652609;3.2;5.90549
7.055375;3.2;5.815411
6.898687;3.2;5.839681
6.610484;3.2;5.86029
5.748282;3.2;5.819908
7.350612;3.2;5.82553
6.489976;3.2;5.840148
6.669104;3.2;5.813637
6.523841;3.2;5.834435
6.443826;3.2;5.847668
6.50444;3.2;5.859645
6.648438;3.2;5.885768
6.919759;3.2;5.872713
5.838156;3.2;5.828591
6.803823;3.2;5.829545
5.560326;3.2;5.811436
6.063267;3.2;5.813505
6.564681;3.2;5.877089
6.627473;3.2;5.839374
6.388258;3.2;5.830445
5.998803;3.2;5.817741
7.215768;3.2;5.839323
7.242715;3.2;5.816063
6.721711;3.2;5.904769
7.128915;3.2;5.855149
6.487434;3.2;5.849317
7.441504;3.2;5.835066
6.548408;3.2;5.86749
7.064143;3.2;5.858383
6.141103;3.2;5.86235
6.883009;3.2;5.856407
6.457048;3.2;5.838205
7.817575;3.2;5.81294
5.997026;3.2;5.839002
6.896668;3.2;5.867892
6.743409;3.2;5.87465
7.335402;3.2;5.826996
5.352575;0.840061;2.872002
5.344831;0.84806;2.900519
6.353585;0;2.333751
6.379047;0;2.243765
6.361419;0;2.042331
6.363137;0;2.305105
6.373317;0;2.353704
10.669138;0.81495;2.993383
10.846867;0.362548;3.300365
10.748521;0.325919;3.130496
10.774021;0.755471;3.174542
10.830797;0.294674;3.272609
10.689481;0.879549;3.02852
10.641699;1.358026;2.945987
10.80523;0.080981;3.228447
10.799973;0.52008;3.219368
10.797348;0.182399;3.214834
10.660951;0.384469;2.97924
10.672764;0.417385;2.999645
10.672889;1.033642;2.999861
10.779496;0.55384;3.183998
10.655845;0.881376;2.970422
10.678202;0.830351;3.009038
10.70074;0.009066;3.047966
10.738831;0.626894;3.11376
10.680811;0.12919;3.013544
10.641603;0.878076;2.945822
10.881074;0.287821;3.35945
10.78495;0.401332;3.193419
10.819838;0.055007;3.25368
10.671707;0.120959;2.99782
10.730039;0.464297;3.098573
10.674147;1.334452;3.002034
10.700395;0.740896;3.047371
10.64583;0.219825;2.953122
10.792922;0.544227;3.207189
10.759955;0.910177;3.150247
10.82683;0.113857;3.265757
10.692298;0.987904;3.033385
10.720513;0.993929;3.082119
10.69904;1.122143;3.04503
10.790739;0.439956;3.203419
10.760244;0.749126;3.150746
10.715476;0.463954;3.073419
10.666826;0.271377;2.989388
10.67208;0.659798;2.998463
10.806973;0.637769;3.231458
10.734865;0.229378;3.106909
10.735181;0.805803;3.107455
10.649139;0.743878;2.958839
10.684758;0.282899;3.020361
10.695302;0.09901;3.038574
10.848632;0.127494;3.303415
10.65495;0.574077;2.968875
10.681384;0.553525;3.014534
10.81589;0.540461;3.246861
10.652847;1.398185;2.965243
10.786139;0.551633;3.195473
10.646364;0.720835;2.954046
10.839518;0.124415;3.287672
10.731069;1.043012;3.100353
10.754299;0.777511;3.140477
10.762505;0.644022;3.154651
10.693483;0.692016;3.035431
10.752193;0.253796;3.13684
10.829808;0.268626;3.270901
10.814205;0.447979;3.24395
10.739706;0.427145;3.115271
10.755963;0.225871;3.143351
10.81321;0.208257;3.242231
10.709194;0.758057;3.062568
10.817282;0.146695;3.249265
10.722098;0.134357;3.084858
10.664224;0.880173;2.984894
10.841072;0.497481;3.290356
10.640762;0.005555;2.944369
10.647839;1.16892;2.956594
10.648106;1.269671;2.957054
10.833961;0.267333;3.278074
10.713445;1.024735;3.069911
10.872404;0.342612;3.344474
10.811351;0.39371;3.239021
10.708753;0.494766;3.061807
10.823191;0.553412;3.259472
10.665907;1.033616;2.9878
10.847608;0.473691;3.301645
10.682309;1.008305;3.016131
10.851739;0.392415;3.308782
10.674523;0.106019;3.002684
10.648034;0.051922;2.95693
10.729705;0.947242;3.097997
10.804981;0.466848;3.228017
10.749359;0.726417;3.131944
10.779577;0.075648;3.184139
10.756128;0.073717;3.143636
10.671634;0.879297;2.997693
10.814401;0.295404;3.244288
10.649949;0.755917;2.960238
10.713858;0.044831;3.070625
10.641989;0.563219;2.946488
10.780932;0.000953;3.186479
10.656016;0.032147;2.970717
10.845111;0.492133;3.297333
10.824496;0.547449;3.261726
10.742417;0.813235;3.119954
10.705648;1.201759;3.056443
10.791299;0.337212;3.204385
10.647167;0.452837;2.955433
10.698246;1.094746;3.043659
10.683136;1.099195;3.01756
10.750381;0.779756;3.133709
10.866792;0.01892;3.334782
10.654722;0.492895;2.968481
10.660755;1.263091;2.978902
10.789344;0.428862;3.201008
10.834093;0.023617;3.278302
10.683739;0.706307;3.018601
10.900232;0.088704;3.392542
10.688081;0.111339;3.026101
10.731144;0.256779;3.100482
10.86077;0.284578;3.32438
10.881646;0.020906;3.360438
10.705389;0.532391;3.055997
10.749497;0.848373;3.132183
10.870413;0.094659;3.341037
10.851556;0.348282;3.308465
10.871315;0.028497;3.342595
10.641637;0.200494;2.945881
10.700651;0.844295;3.047812
10.743594;0.946027;3.121987
10.727327;0.283968;3.09389
10.660131;1.067114;2.977824
10.774079;0.188264;3.174643
10.660495;0.856835;2.978453
10.809694;0.346903;3.236158
10.682105;0.597437;3.015779
10.787805;0.415135;3.19835
10.664767;0.516472;2.985832
10.838406;0.225165;3.285751
10.730314;0.896639;3.099048
7.306534;1.1;2.62794
7.351029;1.1;2.509723
7.254852;1.1;2.573835
7.379626;1.1;2.501835
7.441504;1.1;2.440415
7.406759;0.929103;2.843565
7.421214;1.041285;2.874234
7.393336;0.86168;2.815087
7.399431;0.87824;2.828018
7.39639;0.84543;2.821567
0.356487;0.009322;3.215617
0.356487;0.487107;3.345834
0.356487;0.327618;3.857521
0.356487;0.52866;3.285194
0.356487;0.185147;3.564934
0.356487;1.119624;3.326929
0.356487;0.256966;3.336084
0.356487;0.21021;3.882322
0.356487;0.540859;3.301599
0.356487;1.17305;3.056197
0.356487;0.173604;3.389315
0.356487;0.169938;3.857003
0.356487;0.496599;3.258249
0.356487;0.56282;3.75222
0.356487;0.631726;3.03057
0.356487;0.028014;3.122339
0.356487;0.77838;3.443923
0.356487;0.181627;3.797399
0.356487;0.340401;3.560968
0.356487;0.371063;3.378993
0.356487;0.665802;3.67175
0.356487;0.989871;3.341392
0.356487;0.546884;3.265102
0.356487;0.028091;3.704016
0.356487;0.393975;3.103188
0.356487;0.474684;3.205461
0.356487;0.81124;3.422671
0.356487;0.170572;3.84995
0.356487;0.087319;3.751769
0.356487;0.070969;3.511621
0.356487;1.025561;3.343367
0.356487;1.265496;3.145941
0.356487;0.680921;3.243826
0.356487;0.377193;3.245191
0.356487;0.231397;3.597228
0.356487;0.090272;4.089375
0.356487;0.002629;3.087469
0.356487;0.61468;3.537488
0.356487;0.078276;3.759238
0.356487;0.539705;3.152278
0.356487;0.28429;3.092768
0.356487;0.557125;3.418696
0.356487;0.4567;3.183796
0.356487;0.875405;3.207403
0.356487;0.381891;3.522572
0.356487;0.9222;3.217028
0.356487;0.917163;3.22465
0.356487;0.055932;3.204871
0.356487;0.562546;3.579131
0.356487;0.261034;3.666773
0.356487;0.698436;3.266916
0.356487;0.657374;3.330136
0.356487;0.02161;3.50979
0.356487;0.246753;3.714863
0.356487;0.089696;3.669405
0.356487;0.394256;3.405287
0.356487;1.139188;3.207163
0.356487;0.924289;3.498357
0.356487;0.570434;3.593331
0.356487;0.623863;3.710404
0.356487;0.968327;3.117631
0.356487;0.677388;3.343615
0.356487;0.171508;3.286843
0.356487;0.754216;3.222616
0.356487;0.035625;3.551806
0.356487;0.314008;3.592388
0.356487;1.221209;3.249378
0.356487;0.523079;3.047053
0.356487;0.558965;3.761003
0.356487;0.498234;3.369065
0.356487;0.462864;3.037846
0.356487;0.336331;3.374059
0.356487;0.501586;3.11356
0.356487;0.151731;3.31558
0.356487;0.356775;3.690442
0.356487;0.736204;3.203665
0.356487;0.198846;3.319774
0.356487;0.258942;3.657785
0.356487;0.549025;3.380043
0.356487;0.576841;3.270131
0.356487;0.116585;3.031783
0.356487;0.938423;3.482437
0.356487;0.53001;3.33476
0.356487;0.718703;3.56709
0.356487;0.276754;3.530963
0.356487;0.063883;3.912213
0.356487;0.247418;3.146738
0.356487;0.190104;3.445328
0.356487;0.205773;4.048917
0.356487;1.471175;3.052402
0.356487;0.197623;3.301035
0.356487;0.090468;3.717994
0.356487;0.121837;3.785544
0.356487;0.606721;3.658003
0.356487;0.990148;3.169733
0.356487;1.040272;3.085569
0.356487;0.010701;3.576602
0.356487;0.977746;3.359507
0.356487;0.965816;3.222326
0.356487;0.557863;3.509381
0.356487;0.706003;3.54762
0.356487;0.886734;3.425171
0.356487;0.742664;3.34285
0.356487;0.005617;4.191689
0.356487;0.582039;3.245069
0.356487;0.926779;3.274787
0.356487;0.548689;3.733538
0.356487;0.525367;3.391199
0.356487;0.070915;3.245014
0.356487;0.480426;3.036614
0.356487;0.531968;3.018225
0.356487;1.271574;3.077624
0.356487;0.155281;3.036163
0.356487;0.381323;3.464105
0.356487;1.14594;3.212485
0.356487;0.411535;3.063186
0.356487;0.773123;3.44842
0.356487;0.797782;3.531599
0.356487;0.295561;3.87685
0.356487;0.164181;3.79498
0.356487;0.550193;3.769877
0.356487;0.247236;3.221229
0.356487;0.425294;3.563058
0.356487;0.459589;3.741813
0.356487;0.198655;3.398289
0.356487;1.035774;3.240102
0.356487;0.746358;3.468052
0.356487;0.38093;3.667825
0.356487;0.585027;3.590578
0.356487;0.372936;3.571517
0.356487;0.040449;3.772294
0.356487;0.434713;3.270972
0.356487;0.116197;3.54517
0.356487;0.439359;3.024077
0.356487;0.174726;3.125292
0.356487;0.188728;3.300362
0.356487;1.090551;3.065526
0.356487;0.974007;3.050767
0.356487;1.304786;3.027421
0.356487;0.504121;3.683148
0.356487;0.434372;3.446907
0.356487;1.170096;3.085798
0.356487;0.767432;3.111492
0.356487;0.743484;3.166088
0.356487;1.372652;3.086077
0.356487;0.299142;3.412897
0.356487;0.810685;3.444543
0.356487;0.584059;3.346788
0.356487;1.408644;3.079765
0.356487;0.38071;3.874083
0.356487;0.404133;3.364681
0.356487;1.112371;3.278928
0.356487;0.304729;3.13065
0.356487;0.170533;3.545012
0.356487;0.390344;3.34537
0.356487;0.46281;3.773708
0.356487;0.303786;3.837327
0.356487;0.398181;3.753866
0.356487;0.952847;3.28372
0.356487;0.4386;3.201355
0.356487;0.060105;4.025032
0.356487;0.186937;4.010849
0.356487;0.158678;3.558855
0.356487;1.177519;3.089216
0.356487;0.902758;3.131994
0.356487;0.185457;3.1432
0.356487;0.366797;3.065224
0.356487;0.457655;3.531442
0.356487;1.431307;3.048204
0.356487;0.394126;3.724164
0.356487;1.256848;3.063303
0.356487;0.583557;3.208213
0.356487;1.176947;3.226998
0.356487;0.816132;3.265558
0.356487;0.155084;3.929887
0.356487;0.525983;3.174399
0.356487;0.357005;3.495787
0.356487;0.501432;3.138845
0.356487;1.286936;3.150567
0.356487;0.180441;3.908871
0.356487;0.519873;3.075992
0.356487;0.035932;4.028845
0.356487;0.939513;3.248049
0.356487;0.612089;3.203039
0.356487;0.603492;3.39267
0.356487;0.715463;3.446942
0.356487;0.048811;4.063367
0.356487;1.018032;3.109786
0.356487;0.337412;3.06364
0.356487;0.108569;4.127775
0.356487;0.032793;3.055832
0.356487;0.248901;3.231715
0.356487;0.675112;3.030971
0.356487;0.520623;3.779459
0.356487;1.111362;3.248417
0.356487;0.402564;3.058773
0.356487;1.410345;3.018377
0.356487;0.115303;3.929347
0.356487;0.024377;3.65452
0.356487;0.69183;3.536559
0.356487;0.340116;3.834216
0.356487;0.624676;3.719447
0.356487;0.346293;3.040159
0.356487;0.155149;4.091323
0.356487;0.398507;3.497582
0.356487;0.495401;3.267088
0.356487;0.281714;3.988226
0.356487;0.363551;3.774166
0.356487;0.172184;3.203926
0.356487;0.433897;3.757568
0.356487;0.221432;3.306084
0.356487;0.67963;3.251632
0.356487;0.083628;3.527871
0.356487;0.696023;3.052694
0.356487;0.311879;3.517935
0.356487;0.144791;3.915467
0.356487;0.631084;3.620524
0.356487;0.226821;3.808855
0.356487;0.675326;3.526953
0.356487;0.624365;3.716777
0.356487;0.173652;3.688685
0.356487;0.587815;3.395242
0.356487;1.354267;3.077568
0.356487;0.336166;3.88022
0.356487;0.36577;3.863339
0.356487;0.197685;4.009276
0.356487;1.159125;3.093879
0.356487;1.099187;3.043047
0.356487;0.186755;3.967255
0.356487;0.825096;3.436369
0.356487;0.823593;3.100617
0.356487;0.151451;3.826131
0.356487;0.766637;3.099865
0.356487;0.307275;3.838394
0.356487;0.066915;3.142039
0.356487;0.304152;3.838265
0.356487;0.866505;3.381211
0.356487;0.418332;3.714621
0.356487;0.587952;3.16369
0.356487;0.499558;3.02043
0.356487;0.324844;3.890123
0.356487;1.230821;3.127517
0.356487;0.450478;3.334757
0.356487;0.003059;3.65011
0.356487;1.231626;3.165693
0.356487;0.338914;3.787081
0.356487;0.06508;3.079822
0.356487;0.081679;3.99714
0.356487;1.020399;3.371529
0.356487;0.27712;3.25124
0.356487;1.163971;3.133678
0.356487;1.049694;3.174161
0.356487;0.151068;3.546675
0.356487;0.416977;3.548551
0.356487;0.318487;3.365973
0.356487;0.553834;3.308122
