id;X;Y;Z;dist1;dist2;dist3
1066;8.323749;0;4.932842;9.05;4.84;17.58
1067;8.323749;0;4.679371;9.04;4.81;17.58
1068;8.323749;0;4.425901;9.03;4.8;17.58
1069;8.323749;0;4.172431;9.03;4.8;17.58
1070;8.323749;0;3.918961;9.03;4.81;17.58
1071;8.323749;0;3.66549;9.05;4.83;17.58
1072;8.323749;0;3.41202;9.07;4.87;17.58
1073;8.323749;0;3.15855;9.09;4.91;17.58
1074;8.323749;0;2.90508;9.13;4.97;17.58
1075;8.323749;0;2.65161;9.17;5.05;17.58
1076;8.323749;0;2.398139;9.21;5.13;17.58
1077;8.323749;0;2.144669;9.27;5.22;17.58
1078;8.323749;0;1.891199;9.32;5.32;17.58
1079;8.323749;0;1.637729;9.39;5.44;17.58
1080;8.323749;0;1.384259;9.46;5.56;17.58
1081;8.323749;0;1.130788;9.54;5.69;17.58
1082;8.323749;0;0.877318;9.62;5.83;17.58
1083;8.323749;0;0.623848;9.71;5.97;17.58
1084;8.323749;0;0.370378;9.81;6.12;17.58
1085;8.573117;0;7.974484;9.52;5.82;17.33
1086;8.573117;0;7.721014;9.42;5.67;17.33
1087;8.573117;0;7.467544;9.33;5.53;17.33
1088;8.573117;0;7.214073;9.25;5.39;17.33
1089;8.573117;0;6.960603;9.18;5.26;17.33
1090;8.573117;0;6.707133;9.11;5.14;17.33
1091;8.573117;0;6.453663;9.04;5.03;17.33
1092;8.573117;0;6.200193;8.99;4.93;17.33
1093;8.573117;0;5.946722;8.94;4.84;17.33
1094;8.573117;0;5.693252;8.89;4.76;17.33
1095;8.573117;0;5.439782;8.86;4.69;17.33
1096;8.573117;0;5.186312;8.83;4.64;17.33
1097;8.573117;0;4.932842;8.8;4.59;17.33
1098;8.573117;0;4.679371;8.79;4.57;17.33
1099;8.573117;0;4.425901;8.78;4.55;17.33
1100;8.573117;0;4.172431;8.78;4.55;17.33
1101;8.573117;0;3.918961;8.78;4.56;17.33
1102;8.573117;0;3.66549;8.8;4.58;17.33
1103;8.573117;0;3.41202;8.82;4.62;17.33
1104;8.573117;0;3.15855;8.84;4.67;17.33
1105;8.573117;0;2.90508;8.88;4.73;17.33
1106;8.573117;0;2.65161;8.92;4.81;17.33
1107;8.573117;0;2.398139;8.97;4.89;17.33
1108;8.573117;0;2.144669;9.02;4.99;17.33
1109;8.573117;0;1.891199;9.08;5.1;17.33
1110;8.573117;0;1.637729;9.15;5.22;17.33
1111;8.573117;0;1.384259;9.22;5.34;17.33
1112;8.573117;0;1.130788;9.3;5.48;17.33
1113;8.573117;0;0.877318;9.39;5.62;17.33
1114;8.573117;0;0.623848;9.48;5.77;17.33
1115;8.573117;0;0.370378;9.58;5.93;17.33
1116;8.822485;0;7.974484;9.29;5.63;17.08
1117;8.822485;0;7.721014;9.19;5.47;17.08
1118;8.822485;0;7.467544;9.1;5.32;17.08
1119;8.822485;0;7.214073;9.02;5.18;17.08
1120;8.822485;0;6.960603;8.94;5.04;17.08
1121;8.822485;0;6.707133;8.87;4.92;17.08
1122;8.822485;0;6.453663;8.8;4.8;17.08
1123;8.822485;0;6.200193;8.74;4.7;17.08
1124;8.822485;0;5.946722;8.69;4.6;17.08
1125;8.822485;0;5.693252;8.65;4.52;17.08
1126;8.822485;0;5.439782;8.61;4.45;17.08
1127;8.822485;0;5.186312;8.58;4.39;17.08
1128;8.822485;0;4.932842;8.56;4.35;17.08
1129;8.822485;0;4.679371;8.54;4.32;17.08
1130;8.822485;0;4.425901;8.53;4.3;17.08
1131;8.822485;0;4.172431;8.53;4.3;17.08
1132;8.822485;0;3.918961;8.54;4.31;17.08
1133;8.822485;0;3.66549;8.55;4.34;17.08
1134;8.822485;0;3.41202;8.57;4.37;17.08
1135;8.822485;0;3.15855;8.6;4.43;17.08
1136;8.822485;0;2.90508;8.63;4.49;17.08
1137;8.822485;0;2.65161;8.67;4.57;17.08
1138;8.822485;0;2.398139;8.72;4.66;17.08
1139;8.822485;0;2.144669;8.78;4.76;17.08
1140;8.822485;0;1.891199;8.84;4.88;17.08
1141;8.822485;0;1.637729;8.91;5;17.08
1142;8.822485;0;1.384259;8.99;5.13;17.08
1143;8.822485;0;1.130788;9.07;5.27;17.08
1144;8.822485;0;0.877318;9.16;5.42;17.08
1145;8.822485;0;0.623848;9.25;5.57;17.08
1146;8.822485;0;0.370378;9.35;5.73;17.08
1147;9.071853;0;7.974484;9.06;5.44;16.83
1148;9.071853;0;7.721014;8.96;5.28;16.83
1149;9.071853;0;7.467544;8.87;5.12;16.83
1150;9.071853;0;7.214073;8.78;4.97;16.83
1151;9.071853;0;6.960603;8.7;4.83;16.83
1152;9.071853;0;6.707133;8.63;4.7;16.83
1153;9.071853;0;6.453663;8.56;4.58;16.83
1154;9.071853;0;6.200193;8.5;4.47;16.83
1155;9.071853;0;5.946722;8.45;4.37;16.83
1156;9.071853;0;5.693252;8.4;4.28;16.83
1157;9.071853;0;5.439782;8.36;4.21;16.83
1158;9.071853;0;5.186312;8.33;4.15;16.83
1159;9.071853;0;4.932842;8.31;4.1;16.83
1160;9.071853;0;4.679371;8.29;4.07;16.83
1161;9.071853;0;4.425901;8.28;4.05;16.83
1162;9.071853;0;4.172431;8.28;4.05;16.83
1163;9.071853;0;3.918961;8.29;4.06;16.83
1164;9.071853;0;3.66549;8.3;4.09;16.83
1165;9.071853;0;3.41202;8.32;4.13;16.83
1166;9.071853;0;3.15855;8.35;4.19;16.83
1167;9.071853;0;2.90508;8.39;4.26;16.83
1168;9.071853;0;2.65161;8.43;4.34;16.83
1169;9.071853;0;2.398139;8.48;4.43;16.83
1170;9.071853;0;2.144669;8.54;4.54;16.83
1171;9.071853;0;1.891199;8.6;4.66;16.83
1172;9.071853;0;1.637729;8.67;4.78;16.83
1173;9.071853;0;1.384259;8.75;4.92;16.83
1174;9.071853;0;1.130788;8.83;5.07;16.83
1175;9.071853;0;0.877318;8.93;5.22;16.83
1176;9.071853;0;0.623848;9.02;5.38;16.83
1177;9.071853;0;0.370378;9.12;5.55;16.83
1178;9.321221;0;7.974484;8.83;5.25;16.58
1179;9.321221;0;7.721014;8.73;5.08;16.58
1180;9.321221;0;7.467544;8.63;4.92;16.58
1181;9.321221;0;7.214073;8.54;4.77;16.58
1182;9.321221;0;6.960603;8.46;4.62;16.58
1183;9.321221;0;6.707133;8.39;4.49;16.58
1184;9.321221;0;6.453663;8.32;4.36;16.58
1185;9.321221;0;6.200193;8.26;4.24;16.58
1186;9.321221;0;5.946722;8.2;4.14;16.58
1187;9.321221;0;5.693252;8.15;4.05;16.58
1188;9.321221;0;5.439782;8.11;3.97;16.58
1189;9.321221;0;5.186312;8.08;3.9;16.58
1190;9.321221;0;4.932842;8.06;3.86;16.58
1191;9.321221;0;4.679371;8.04;3.82;16.58
1192;9.321221;0;4.425901;8.03;3.8;16.58
1193;9.321221;0;4.172431;8.03;3.8;16.58
1194;9.321221;0;3.918961;8.04;3.81;16.58
1195;9.321221;0;3.66549;8.05;3.84;16.58
1196;9.321221;0;3.41202;8.07;3.89;16.58
1197;9.321221;0;3.15855;8.1;3.94;16.58
1198;9.321221;0;2.90508;8.14;4.02;16.58
1199;9.321221;0;2.65161;8.18;4.11;16.58
1200;9.321221;0;2.398139;8.24;4.21;16.58
1201;9.321221;0;2.144669;8.3;4.32;16.58
1202;9.321221;0;1.891199;8.36;4.44;16.58
1203;9.321221;0;1.637729;8.43;4.57;16.58
1204;9.321221;0;1.384259;8.51;4.72;16.58
1205;9.321221;0;1.130788;8.6;4.87;16.58
1206;9.321221;0;0.877318;8.69;5.03;16.58
1207;9.321221;0;0.623848;8.79;5.19;16.58
1208;9.321221;0;0.370378;8.9;5.37;16.58
1209;9.570589;0;7.974484;8.6;5.07;16.33
1210;9.570589;0;7.721014;8.5;4.9;16.33
1211;9.570589;0;7.467544;8.4;4.73;16.33
1212;9.570589;0;7.214073;8.31;4.57;16.33
1213;9.570589;0;6.960603;8.23;4.42;16.33
1214;9.570589;0;6.707133;8.15;4.28;16.33
1215;9.570589;0;6.453663;8.08;4.14;16.33
1216;9.570589;0;6.200193;8.01;4.02;16.33
1217;9.570589;0;5.946722;7.96;3.91;16.33
1218;9.570589;0;5.693252;7.91;3.81;16.33
1219;9.570589;0;5.439782;7.87;3.73;16.33
1220;9.570589;0;5.186312;7.84;3.66;16.33
1221;9.570589;0;4.932842;7.81;3.61;16.33
1222;9.570589;0;4.679371;7.79;3.57;16.33
1223;9.570589;0;4.425901;7.78;3.55;16.33
1224;9.570589;0;4.172431;7.78;3.55;16.33
1225;9.570589;0;3.918961;7.79;3.56;16.33
1226;9.570589;0;3.66549;7.8;3.59;16.33
1227;9.570589;0;3.41202;7.83;3.64;16.33
1228;9.570589;0;3.15855;7.86;3.7;16.33
1229;9.570589;0;2.90508;7.89;3.78;16.33
1230;9.570589;0;2.65161;7.94;3.87;16.33
1231;9.570589;0;2.398139;7.99;3.98;16.33
1232;9.570589;0;2.144669;8.05;4.1;16.33
1233;9.570589;0;1.891199;8.12;4.23;16.33
1234;9.570589;0;1.637729;8.2;4.37;16.33
1235;9.570589;0;1.384259;8.28;4.52;16.33
1236;9.570589;0;1.130788;8.37;4.67;16.33
1237;9.570589;0;0.877318;8.46;4.84;16.33
1238;9.570589;0;0.623848;8.57;5.01;16.33
1239;9.570589;0;0.370378;8.67;5.19;16.33
1240;9.819957;0;7.974484;8.38;4.9;16.08
1241;9.819957;0;7.721014;8.27;4.72;16.08
1242;9.819957;0;7.467544;8.17;4.54;16.08
1243;9.819957;0;7.214073;8.08;4.38;16.08
1244;9.819957;0;6.960603;7.99;4.22;16.08
1245;9.819957;0;6.707133;7.91;4.07;16.08
1246;9.819957;0;6.453663;7.84;3.93;16.08
1247;9.819957;0;6.200193;7.77;3.8;16.08
1248;9.819957;0;5.946722;7.71;3.68;16.08
1249;9.819957;0;5.693252;7.66;3.58;16.08
1250;9.819957;0;5.439782;7.62;3.49;16.08
1251;9.819957;0;5.186312;7.59;3.42;16.08
1252;9.819957;0;4.932842;7.56;3.36;16.08
1253;9.819957;0;4.679371;7.54;3.33;16.08
1254;9.819957;0;4.425901;7.53;3.3;16.08
1255;9.819957;0;4.172431;7.53;3.3;16.08
1256;9.819957;0;3.918961;7.54;3.32;16.08
1257;9.819957;0;3.66549;7.55;3.35;16.08
1258;9.819957;0;3.41202;7.58;3.4;16.08
1259;9.819957;0;3.15855;7.61;3.47;16.08
1260;9.819957;0;2.90508;7.65;3.55;16.08
1261;9.819957;0;2.65161;7.7;3.65;16.08
1262;9.819957;0;2.398139;7.75;3.76;16.08
1263;9.819957;0;2.144669;7.81;3.88;16.08
1264;9.819957;0;1.891199;7.88;4.02;16.08
1265;9.819957;0;1.637729;7.96;4.16;16.08
1266;9.819957;0;1.384259;8.05;4.32;16.08
1267;9.819957;0;1.130788;8.14;4.48;16.08
1268;9.819957;0;0.877318;8.23;4.65;16.08
1269;9.819957;0;0.623848;8.34;4.83;16.08
1270;9.819957;0;0.370378;8.45;5.02;16.08
1271;10.069325;0;7.974484;8.15;4.73;15.83
1272;10.069325;0;7.721014;8.04;4.54;15.83
1273;10.069325;0;7.467544;7.94;4.36;15.83
1274;10.069325;0;7.214073;7.84;4.19;15.83
1275;10.069325;0;6.960603;7.75;4.02;15.83
1276;10.069325;0;6.707133;7.67;3.87;15.83
1277;10.069325;0;6.453663;7.6;3.72;15.83
1278;10.069325;0;6.200193;7.53;3.58;15.83
1279;10.069325;0;5.946722;7.47;3.46;15.83
1280;10.069325;0;5.693252;7.42;3.35;15.83
1281;10.069325;0;5.439782;7.38;3.26;15.83
1282;10.069325;0;5.186312;7.34;3.18;15.83
1283;10.069325;0;4.932842;7.31;3.12;15.83
1284;10.069325;0;4.679371;7.29;3.08;15.83
1285;10.069325;0;4.425901;7.28;3.05;15.83
1286;10.069325;0;4.172431;7.28;3.05;15.83
1287;10.069325;0;3.918961;7.29;3.07;15.83
1288;10.069325;0;3.66549;7.31;3.1;15.83
1289;10.069325;0;3.41202;7.33;3.16;15.83
1290;10.069325;0;3.15855;7.36;3.23;15.83
1291;10.069325;0;2.90508;7.4;3.32;15.83
1292;10.069325;0;2.65161;7.45;3.42;15.83
1293;10.069325;0;2.398139;7.51;3.54;15.83
1294;10.069325;0;2.144669;7.57;3.67;15.83
1295;10.069325;0;1.891199;7.65;3.81;15.83
1296;10.069325;0;1.637729;7.72;3.97;15.83
1297;10.069325;0;1.384259;7.81;4.13;15.83
1298;10.069325;0;1.130788;7.91;4.3;15.83
1299;10.069325;0;0.877318;8.01;4.48;15.83
1300;10.069325;0;0.623848;8.11;4.66;15.83
1301;10.069325;0;0.370378;8.23;4.85;15.83
1302;10.318693;0;7.974484;7.93;4.57;15.59
1303;10.318693;0;7.721014;7.82;4.38;15.59
1304;10.318693;0;7.467544;7.71;4.19;15.59
1305;10.318693;0;7.214073;7.61;4.01;15.59
1306;10.318693;0;6.960603;7.52;3.83;15.59
1307;10.318693;0;6.707133;7.44;3.67;15.59
1308;10.318693;0;6.453663;7.36;3.52;15.59
1309;10.318693;0;6.200193;7.29;3.37;15.59
1310;10.318693;0;5.946722;7.23;3.24;15.59
1311;10.318693;0;5.693252;7.17;3.13;15.59
1312;10.318693;0;5.439782;7.13;3.02;15.59
1313;10.318693;0;5.186312;7.09;2.94;15.59
1314;10.318693;0;4.932842;7.06;2.88;15.59
1315;10.318693;0;4.679371;7.05;2.83;15.59
1316;10.318693;0;4.425901;7.03;2.81;15.59
1317;10.318693;0;4.172431;7.03;2.8;15.59
1318;10.318693;0;3.918961;7.04;2.82;15.59
1319;10.318693;0;3.66549;7.06;2.86;15.59
1320;10.318693;0;3.41202;7.08;2.92;15.59
1321;10.318693;0;3.15855;7.12;2.99;15.59
1322;10.318693;0;2.90508;7.16;3.09;15.59
1323;10.318693;0;2.65161;7.21;3.2;15.59
1324;10.318693;0;2.398139;7.27;3.32;15.59
1325;10.318693;0;2.144669;7.33;3.46;15.59
1326;10.318693;0;1.891199;7.41;3.61;15.59
1327;10.318693;0;1.637729;7.49;3.77;15.59
1328;10.318693;0;1.384259;7.58;3.94;15.59
1329;10.318693;0;1.130788;7.68;4.12;15.59
1330;10.318693;0;0.877318;7.78;4.31;15.59
1331;10.318693;0;0.623848;7.89;4.5;15.59
1332;10.318693;0;0.370378;8.01;4.7;15.59
1333;10.568061;0;7.974484;7.71;4.42;15.34
1334;10.568061;0;7.721014;7.59;4.21;15.34
1335;10.568061;0;7.467544;7.48;4.02;15.34
1336;10.568061;0;7.214073;7.38;3.83;15.34
1337;10.568061;0;6.960603;7.29;3.65;15.34
1338;10.568061;0;6.707133;7.2;3.48;15.34
1339;10.568061;0;6.453663;7.12;3.32;15.34
1340;10.568061;0;6.200193;7.05;3.16;15.34
1341;10.568061;0;5.946722;6.98;3.03;15.34
1342;10.568061;0;5.693252;6.93;2.9;15.34
1343;10.568061;0;5.439782;6.88;2.79;15.34
1344;10.568061;0;5.186312;6.85;2.7;15.34
1345;10.568061;0;4.932842;6.82;2.63;15.34
1346;10.568061;0;4.679371;6.8;2.58;15.34
1347;10.568061;0;4.425901;6.79;2.56;15.34
1348;10.568061;0;4.172431;6.78;2.55;15.34
1349;10.568061;0;3.918961;6.79;2.57;15.34
1350;10.568061;0;3.66549;6.81;2.61;15.34
1351;10.568061;0;3.41202;6.83;2.68;15.34
1352;10.568061;0;3.15855;6.87;2.76;15.34
1353;10.568061;0;2.90508;6.91;2.86;15.34
1354;10.568061;0;2.65161;6.96;2.98;15.34
1355;10.568061;0;2.398139;7.02;3.11;15.34
1356;10.568061;0;2.144669;7.09;3.26;15.34
1357;10.568061;0;1.891199;7.17;3.42;15.34
1358;10.568061;0;1.637729;7.26;3.59;15.34
1359;10.568061;0;1.384259;7.35;3.77;15.34
1360;10.568061;0;1.130788;7.45;3.95;15.34
1361;10.568061;0;0.877318;7.55;4.14;15.34
1362;10.568061;0;0.623848;7.67;4.34;15.34
1363;10.568061;0;0.370378;7.79;4.55;15.34
1364;10.817429;0;7.974484;7.49;4.27;15.09
1365;10.817429;0;7.721014;7.37;4.06;15.09
1366;10.817429;0;7.467544;7.26;3.86;15.09
1367;10.817429;0;7.214073;7.15;3.67;15.09
1368;10.817429;0;6.960603;7.06;3.48;15.09
1369;10.817429;0;6.707133;6.97;3.3;15.09
1370;10.817429;0;6.453663;6.88;3.12;15.09
1371;10.817429;0;6.200193;6.81;2.96;15.09
1372;10.817429;0;5.946722;6.74;2.82;15.09
1373;10.817429;0;5.693252;6.69;2.68;15.09
1374;10.817429;0;5.439782;6.64;2.57;15.09
1375;10.817429;0;5.186312;6.6;2.47;15.09
1376;10.817429;0;4.932842;6.57;2.39;15.09
1377;10.817429;0;4.679371;6.55;2.34;15.09
1378;10.817429;0;4.425901;6.54;2.31;15.09
1379;10.817429;0;4.172431;6.53;2.3;15.09
1380;10.817429;0;3.918961;6.54;2.32;15.09
1381;10.817429;0;3.66549;6.56;2.37;15.09
1382;10.817429;0;3.41202;6.59;2.44;15.09
1383;10.817429;0;3.15855;6.62;2.53;15.09
1384;10.817429;0;2.90508;6.67;2.64;15.09
1385;10.817429;0;2.65161;6.72;2.77;15.09
1386;10.817429;0;2.398139;6.78;2.91;15.09
1387;10.817429;0;2.144669;6.86;3.07;15.09
1388;10.817429;0;1.891199;6.93;3.23;15.09
1389;10.817429;0;1.637729;7.02;3.41;15.09
1390;10.817429;0;1.384259;7.12;3.6;15.09
1391;10.817429;0;1.130788;7.22;3.79;15.09
1392;10.817429;0;0.877318;7.33;3.99;15.09
1393;10.817429;0;0.623848;7.45;4.2;15.09
1394;10.817429;0;0.370378;7.57;4.41;15.09
1395;11.066797;0;7.974484;7.27;4.13;14.84
1396;11.066797;0;7.721014;7.15;3.92;14.84
1397;11.066797;0;7.467544;7.03;3.71;14.84
1398;11.066797;0;7.214073;6.93;3.51;14.84
1399;11.066797;0;6.960603;6.82;3.31;14.84
1400;11.066797;0;6.707133;6.73;3.12;14.84
1401;11.066797;0;6.453663;6.65;2.94;14.84
1402;11.066797;0;6.200193;6.57;2.77;14.84
1403;11.066797;0;5.946722;6.5;2.61;14.84
1404;11.066797;0;5.693252;6.44;2.47;14.84
1405;11.066797;0;5.439782;6.39;2.34;14.84
1406;11.066797;0;5.186312;6.35;2.24;14.84
1407;11.066797;0;4.932842;6.32;2.15;14.84
1408;11.066797;0;4.679371;6.3;2.09;14.84
1409;11.066797;0;4.425901;6.29;2.06;14.84
1410;11.066797;0;4.172431;6.29;2.05;14.84
1411;11.066797;0;3.918961;6.29;2.08;14.84
1412;11.066797;0;3.66549;6.31;2.13;14.84
1413;11.066797;0;3.41202;6.34;2.2;14.84
1414;11.066797;0;3.15855;6.38;2.3;14.84
1415;11.066797;0;2.90508;6.42;2.42;14.84
1416;11.066797;0;2.65161;6.48;2.56;14.84
1417;11.066797;0;2.398139;6.54;2.71;14.84
1418;11.066797;0;2.144669;6.62;2.88;14.84
1419;11.066797;0;1.891199;6.7;3.06;14.84
1420;11.066797;0;1.637729;6.79;3.24;14.84
1421;11.066797;0;1.384259;6.89;3.44;14.84
1422;11.066797;0;1.130788;6.99;3.64;14.84
1423;11.066797;0;0.877318;7.11;3.85;14.84
1424;11.066797;0;0.623848;7.23;4.06;14.84
1425;11.066797;0;0.370378;7.35;4.28;14.84
1426;11.316165;0;7.974484;7.06;4.01;14.59
1427;11.316165;0;7.721014;6.93;3.79;14.59
1428;11.316165;0;7.467544;6.81;3.57;14.59
1429;11.316165;0;7.214073;6.7;3.36;14.59
1430;11.316165;0;6.960603;6.59;3.16;14.59
1431;11.316165;0;6.707133;6.5;2.96;14.59
1432;11.316165;0;6.453663;6.41;2.77;14.59
1433;11.316165;0;6.200193;6.33;2.58;14.59
1434;11.316165;0;5.946722;6.26;2.42;14.59
1435;11.316165;0;5.693252;6.2;2.26;14.59
1436;11.316165;0;5.439782;6.15;2.12;14.59
1437;11.316165;0;5.186312;6.1;2.01;14.59
1438;11.316165;0;4.932842;6.07;1.91;14.59
1439;11.316165;0;4.679371;6.05;1.85;14.59
1440;11.316165;0;4.425901;6.04;1.81;14.59
1441;11.316165;0;4.172431;6.04;1.81;14.59
1442;11.316165;0;3.918961;6.04;1.83;14.59
1443;11.316165;0;3.66549;6.06;1.89;14.59
1444;11.316165;0;3.41202;6.09;1.97;14.59
1445;11.316165;0;3.15855;6.13;2.08;14.59
1446;11.316165;0;2.90508;6.18;2.21;14.59
1447;11.316165;0;2.65161;6.24;2.36;14.59
1448;11.316165;0;2.398139;6.3;2.52;14.59
1449;11.316165;0;2.144669;6.38;2.7;14.59
1450;11.316165;0;1.891199;6.47;2.89;14.59
1451;11.316165;0;1.637729;6.56;3.08;14.59
1452;11.316165;0;1.384259;6.66;3.29;14.59
1453;11.316165;0;1.130788;6.77;3.5;14.59
1454;11.316165;0;0.877318;6.89;3.71;14.59
1455;11.316165;0;0.623848;7.01;3.93;14.59
1456;11.316165;0;0.370378;7.14;4.15;14.59
1457;11.565533;0;7.974484;6.84;3.9;14.34
1458;11.565533;0;7.721014;6.71;3.67;14.34
1459;11.565533;0;7.467544;6.59;3.45;14.34
1460;11.565533;0;7.214073;6.47;3.23;14.34
1461;11.565533;0;6.960603;6.37;3.01;14.34
1462;11.565533;0;6.707133;6.27;2.8;14.34
1463;11.565533;0;6.453663;6.18;2.6;14.34
1464;11.565533;0;6.200193;6.09;2.41;14.34
1465;11.565533;0;5.946722;6.02;2.23;14.34
1466;11.565533;0;5.693252;5.96;2.06;14.34
1467;11.565533;0;5.439782;5.9;1.91;14.34
1468;11.565533;0;5.186312;5.86;1.78;14.34
1469;11.565533;0;4.932842;5.82;1.68;14.34
1470;11.565533;0;4.679371;5.8;1.6;14.34
1471;11.565533;0;4.425901;5.79;1.56;14.34
1472;11.565533;0;4.172431;5.79;1.56;14.34
1473;11.565533;0;3.918961;5.8;1.59;14.34
1474;11.565533;0;3.66549;5.81;1.65;14.34
1475;11.565533;0;3.41202;5.84;1.74;14.34
1476;11.565533;0;3.15855;5.88;1.86;14.34
1477;11.565533;0;2.90508;5.94;2.01;14.34
1478;11.565533;0;2.65161;6;2.17;14.34
1479;11.565533;0;2.398139;6.07;2.34;14.34
1480;11.565533;0;2.144669;6.15;2.53;14.34
1481;11.565533;0;1.891199;6.23;2.73;14.34
1482;11.565533;0;1.637729;6.33;2.94;14.34
1483;11.565533;0;1.384259;6.44;3.15;14.34
1484;11.565533;0;1.130788;6.55;3.37;14.34
1485;11.565533;0;0.877318;6.67;3.59;14.34
1486;11.565533;0;0.623848;6.8;3.82;14.34
1487;11.565533;0;0.370378;6.93;4.04;14.34
1488;11.8149;0;7.974484;6.63;3.79;14.09
1489;11.8149;0;7.721014;6.5;3.56;14.09
1490;11.8149;0;7.467544;6.37;3.33;14.09
1491;11.8149;0;7.214073;6.25;3.1;14.09
1492;11.8149;0;6.960603;6.14;2.88;14.09
1493;11.8149;0;6.707133;6.04;2.66;14.09
1494;11.8149;0;6.453663;5.94;2.45;14.09
1495;11.8149;0;6.200193;5.86;2.25;14.09
1496;11.8149;0;5.946722;5.78;2.05;14.09
1497;11.8149;0;5.693252;5.71;1.87;14.09
1498;11.8149;0;5.439782;5.66;1.71;14.09
1499;11.8149;0;5.186312;5.61;1.57;14.09
1500;11.8149;0;4.932842;5.58;1.45;14.09
1501;11.8149;0;4.679371;5.55;1.36;14.09
1502;11.8149;0;4.425901;5.54;1.31;14.09
1503;11.8149;0;4.172431;5.54;1.31;14.09
1504;11.8149;0;3.918961;5.55;1.34;14.09
1505;11.8149;0;3.66549;5.57;1.41;14.09
1506;11.8149;0;3.41202;5.6;1.52;14.09
1507;11.8149;0;3.15855;5.64;1.66;14.09
1508;11.8149;0;2.90508;5.69;1.81;14.09
1509;11.8149;0;2.65161;5.76;1.99;14.09
1510;11.8149;0;2.398139;5.83;2.18;14.09
1511;11.8149;0;2.144669;5.91;2.38;14.09
1512;11.8149;0;1.891199;6;2.59;14.09
1513;11.8149;0;1.637729;6.1;2.8;14.09
1514;11.8149;0;1.384259;6.21;3.02;14.09
1515;11.8149;0;1.130788;6.33;3.25;14.09
1516;11.8149;0;0.877318;6.45;3.48;14.09
1517;11.8149;0;0.623848;6.58;3.71;14.09
1518;11.8149;0;0.370378;6.72;3.95;14.09
1519;12.064268;0;7.974484;6.42;3.71;13.84
1520;12.064268;0;7.721014;6.29;3.47;13.84
1521;12.064268;0;7.467544;6.15;3.23;13.84
1522;12.064268;0;7.214073;6.03;3;13.84
1523;12.064268;0;6.960603;5.92;2.77;13.84
1524;12.064268;0;6.707133;5.81;2.54;13.84
1525;12.064268;0;6.453663;5.71;2.32;13.84
1526;12.064268;0;6.200193;5.62;2.1;13.84
1527;12.064268;0;5.946722;5.54;1.9;13.84
1528;12.064268;0;5.693252;5.47;1.7;13.84
1529;12.064268;0;5.439782;5.41;1.52;13.84
1530;12.064268;0;5.186312;5.37;1.36;13.84
1531;12.064268;0;4.932842;5.33;1.22;13.84
1532;12.064268;0;4.679371;5.3;1.12;13.84
1533;12.064268;0;4.425901;5.29;1.07;13.84
1534;12.064268;0;4.172431;5.29;1.06;13.84
1535;12.064268;0;3.918961;5.3;1.1;13.84
1536;12.064268;0;3.66549;5.32;1.18;13.84
1537;12.064268;0;3.41202;5.35;1.31;13.84
1538;12.064268;0;3.15855;5.4;1.46;13.84
1539;12.064268;0;2.90508;5.45;1.63;13.84
1540;12.064268;0;2.65161;5.52;1.82;13.84
1541;12.064268;0;2.398139;5.59;2.03;13.84
1542;12.064268;0;2.144669;5.68;2.24;13.84
1543;12.064268;0;1.891199;5.77;2.46;13.84
1544;12.064268;0;1.637729;5.88;2.69;13.84
1545;12.064268;0;1.384259;5.99;2.91;13.84
1546;12.064268;0;1.130788;6.11;3.15;13.84
1547;12.064268;0;0.877318;6.24;3.38;13.84
1548;12.064268;0;0.623848;6.37;3.62;13.84
1549;12.064268;0;0.370378;6.52;3.86;13.84
1550;12.313636;0;7.974484;6.22;3.63;13.59
1551;12.313636;0;7.721014;6.08;3.39;13.59
1552;12.313636;0;7.467544;5.94;3.15;13.59
1553;12.313636;0;7.214073;5.81;2.91;13.59
1554;12.313636;0;6.960603;5.69;2.67;13.59
1555;12.313636;0;6.707133;5.58;2.43;13.59
1556;12.313636;0;6.453663;5.48;2.2;13.59
1557;12.313636;0;6.200193;5.39;1.97;13.59
1558;12.313636;0;5.946722;5.3;1.75;13.59
1559;12.313636;0;5.693252;5.23;1.54;13.59
1560;12.313636;0;5.439782;5.17;1.34;13.59
1561;12.313636;0;5.186312;5.12;1.16;13.59
1562;12.313636;0;4.932842;5.08;1.01;13.59
1563;12.313636;0;4.679371;5.06;0.89;13.59
1564;12.313636;0;4.425901;5.04;0.82;13.59
1565;12.313636;0;4.172431;5.04;0.81;13.59
1566;12.313636;0;3.918961;5.05;0.86;13.59
1567;12.313636;0;3.66549;5.07;0.96;13.59
1568;12.313636;0;3.41202;5.1;1.11;13.59
1569;12.313636;0;3.15855;5.15;1.28;13.59
1570;12.313636;0;2.90508;5.21;1.47;13.59
1571;12.313636;0;2.65161;5.28;1.68;13.59
1572;12.313636;0;2.398139;5.36;1.9;13.59
1573;12.313636;0;2.144669;5.44;2.12;13.59
1574;12.313636;0;1.891199;5.54;2.35;13.59
1575;12.313636;0;1.637729;5.65;2.58;13.59
1576;12.313636;0;1.384259;5.77;2.82;13.59
1577;12.313636;0;1.130788;5.89;3.06;13.59
1578;12.313636;0;0.877318;6.03;3.3;13.59
1579;12.313636;0;0.623848;6.17;3.55;13.59
1580;12.313636;0;0.370378;6.31;3.79;13.59
1581;12.563004;0;7.974484;6.02;3.57;13.34
1582;12.563004;0;7.721014;5.87;3.33;13.34
1583;12.563004;0;7.467544;5.73;3.08;13.34
